Age,Gender,Smoker,Exercise_Freq,Diet_Quality,Alcohol_Consumption
38,Female,Yes,3-5 times/week,Excellent,High
48,Female,Yes,1-2 times/week,Poor,Low
36,Other,No,3-5 times/week,Average,Low
48,Female,Yes,Daily,Poor,High
49,Other,No,1-2 times/week,Poor,None
19,Other,No,3-5 times/week,Average,None
69,Other,Yes,Daily,Poor,Low
27,Male,No,1-2 times/week,Poor,Moderate
19,Other,Yes,Daily,Excellent,None
19,Female,No,None,Poor,High
41,Male,No,None,Excellent,None
34,Male,No,3-5 times/week,Average,None
49,Male,No,Daily,Poor,Moderate
33,Male,No,1-2 times/week,Average,Low
33,Male,No,Daily,Average,Moderate
63,Male,No,Daily,Good,High
56,Male,Yes,None,Poor,High
48,Other,No,None,Poor,Moderate
60,Female,No,3-5 times/week,Excellent,High
41,Female,No,Daily,Excellent,High
18,Other,Yes,Daily,Good,None
28,Other,Yes,1-2 times/week,Good,High
38,Male,Yes,1-2 times/week,Poor,None
21,Male,No,None,Poor,High
24,Other,No,Daily,Good,Low
43,Male,No,3-5 times/week,Poor,Moderate
64,Female,No,None,Poor,Low
67,Female,Yes,Daily,Poor,Moderate
29,Male,Yes,None,Good,None
48,Male,No,3-5 times/week,Good,Low
34,Male,Yes,Daily,Average,Moderate
50,Female,Yes,3-5 times/week,Excellent,None
28,Male,Yes,Daily,Average,High
45,Other,No,Daily,Poor,High
49,Male,Yes,3-5 times/week,Poor,None
18,Other,No,1-2 times/week,Average,Moderate
64,Male,No,3-5 times/week,Average,None
45,Male,Yes,3-5 times/week,Average,Moderate
59,Female,No,None,Poor,Moderate
24,Other,No,3-5 times/week,Poor,Moderate
19,Other,No,3-5 times/week,Average,High
59,Other,No,None,Good,Moderate
41,Female,Yes,1-2 times/week,Excellent,None
21,Other,No,3-5 times/week,Excellent,High
61,Female,Yes,None,Average,Moderate
36,Male,No,1-2 times/week,Good,High
43,Male,No,1-2 times/week,Excellent,High
28,Other,No,3-5 times/week,Good,Moderate
57,Male,No,1-2 times/week,Excellent,Moderate
67,Male,No,3-5 times/week,Excellent,None
60,Other,No,1-2 times/week,Poor,High
28,Male,No,1-2 times/week,Good,Low
62,Other,No,1-2 times/week,Excellent,High
20,Other,Yes,3-5 times/week,Good,Moderate
29,Male,No,1-2 times/week,Average,Low
20,Male,No,Daily,Average,Low
59,Male,No,None,Good,Moderate
44,Male,Yes,None,Excellent,High
66,Male,Yes,Daily,Average,Low
19,Female,No,1-2 times/week,Average,Low
66,Male,Yes,Daily,Excellent,High
33,Female,No,3-5 times/week,Average,Moderate
19,Other,No,None,Average,High
47,Male,Yes,1-2 times/week,Excellent,High
37,Male,No,None,Good,None
55,Male,Yes,Daily,Good,Low
45,Other,No,Daily,Excellent,Moderate
42,Female,No,None,Excellent,Moderate
49,Female,No,None,Good,Low
27,Male,No,None,Excellent,Low
59,Male,Yes,None,Good,Low
57,Male,No,Daily,Good,Moderate
50,Male,No,1-2 times/week,Poor,High
30,Other,No,None,Average,High
58,Male,No,1-2 times/week,Excellent,Moderate
59,Other,No,None,Poor,High
64,Male,No,3-5 times/week,Good,None
54,Female,Yes,1-2 times/week,Excellent,None
33,Female,No,3-5 times/week,Average,Moderate
62,Male,No,Daily,Good,High
39,Male,No,3-5 times/week,Poor,None
37,Other,Yes,Daily,Good,High
67,Male,No,None,Excellent,Low
60,Male,No,Daily,Average,High
44,Male,No,None,Good,None
58,Female,No,None,Excellent,None
33,Other,No,None,Excellent,Moderate
51,Female,No,Daily,Good,Moderate
49,Other,No,None,Average,Low
43,Female,No,3-5 times/week,Excellent,None
42,Male,No,3-5 times/week,Poor,Moderate
19,Female,No,None,Poor,Moderate
29,Female,No,None,Average,Moderate
57,Other,Yes,1-2 times/week,Average,Low
26,Other,Yes,Daily,Poor,Low
29,Female,No,1-2 times/week,Average,None
43,Other,Yes,3-5 times/week,Poor,Low
26,Other,No,Daily,Good,None
27,Other,No,3-5 times/week,Poor,None
49,Other,No,Daily,Average,None
51,Other,Yes,Daily,Good,Moderate
65,Female,No,Daily,Average,High
37,Other,No,3-5 times/week,Poor,Moderate
56,Male,No,None,Good,Moderate
19,Female,Yes,3-5 times/week,Excellent,Low
18,Female,No,Daily,Poor,Moderate
68,Female,No,3-5 times/week,Good,None
53,Other,Yes,3-5 times/week,Excellent,High
41,Male,No,1-2 times/week,Average,Low
44,Other,No,Daily,Poor,High
19,Female,No,3-5 times/week,Good,Low
48,Female,No,Daily,Excellent,Moderate
31,Female,Yes,3-5 times/week,Good,Moderate
19,Female,Yes,1-2 times/week,Good,Moderate
46,Other,Yes,3-5 times/week,Poor,Moderate
32,Male,No,None,Average,Low
29,Male,No,Daily,Excellent,Low
54,Female,No,1-2 times/week,Average,None
45,Male,No,3-5 times/week,Excellent,Low
37,Female,Yes,1-2 times/week,Good,Low
56,Female,Yes,3-5 times/week,Excellent,Moderate
41,Male,No,Daily,Excellent,None
38,Female,No,3-5 times/week,Average,High
27,Male,No,1-2 times/week,Excellent,Low
63,Female,No,None,Poor,High
31,Male,No,1-2 times/week,Average,Moderate
54,Female,No,None,Average,Moderate
35,Male,No,None,Poor,High
41,Female,No,Daily,Poor,High
31,Female,No,1-2 times/week,Average,None
51,Female,No,3-5 times/week,Average,Low
29,Male,No,None,Average,Low
39,Other,Yes,1-2 times/week,Good,Low
23,Female,No,Daily,Excellent,Low
53,Female,Yes,3-5 times/week,Poor,None
62,Male,No,3-5 times/week,Good,Moderate
53,Female,No,3-5 times/week,Good,High
39,Female,No,1-2 times/week,Good,Moderate
31,Female,Yes,1-2 times/week,Excellent,None
33,Female,No,3-5 times/week,Good,Low
53,Other,No,Daily,Average,Moderate
42,Other,No,3-5 times/week,Poor,Low
49,Female,Yes,3-5 times/week,Excellent,High
50,Female,No,Daily,Excellent,Moderate
62,Female,No,Daily,Average,Low
53,Other,No,Daily,Poor,None
37,Other,Yes,3-5 times/week,Good,High
35,Male,No,Daily,Excellent,Low
55,Male,Yes,1-2 times/week,Poor,Low
20,Female,Yes,Daily,Excellent,None
40,Female,No,3-5 times/week,Poor,High
49,Other,No,None,Poor,None
62,Female,No,None,Poor,High
33,Female,No,1-2 times/week,Average,Low
22,Other,No,None,Excellent,Low
21,Other,No,None,Good,High
38,Other,Yes,None,Average,Low
57,Other,Yes,1-2 times/week,Good,Moderate
68,Male,Yes,None,Average,Low
31,Other,No,3-5 times/week,Average,High
56,Other,No,None,Average,Moderate
48,Female,No,Daily,Poor,High
31,Female,No,None,Excellent,Moderate
23,Female,Yes,None,Poor,Moderate
29,Male,Yes,3-5 times/week,Poor,None
33,Other,Yes,1-2 times/week,Poor,None
34,Other,Yes,1-2 times/week,Average,Moderate
62,Male,Yes,None,Average,Moderate
40,Other,No,3-5 times/week,Good,Moderate
31,Female,No,None,Excellent,None
24,Male,No,1-2 times/week,Poor,None
63,Other,No,1-2 times/week,Poor,None
49,Male,Yes,Daily,Poor,Moderate
32,Male,No,Daily,Excellent,Moderate
61,Other,No,3-5 times/week,Excellent,High
34,Female,No,3-5 times/week,Excellent,Low
58,Other,No,1-2 times/week,Poor,Low
64,Other,No,1-2 times/week,Excellent,None
61,Female,No,1-2 times/week,Poor,None
51,Other,Yes,None,Poor,Low
22,Other,No,Daily,Excellent,None
62,Other,No,Daily,Average,Moderate
44,Male,No,1-2 times/week,Poor,Low
69,Male,No,1-2 times/week,Poor,Moderate
40,Male,No,Daily,Average,Low
57,Other,No,3-5 times/week,Excellent,Low
31,Female,Yes,1-2 times/week,Good,None
32,Male,No,1-2 times/week,Average,Moderate
60,Female,No,3-5 times/week,Excellent,Moderate
50,Other,Yes,1-2 times/week,Poor,High
48,Male,No,Daily,Average,Moderate
52,Other,No,Daily,Poor,Moderate
34,Female,Yes,3-5 times/week,Average,None
45,Male,No,Daily,Good,High
36,Male,No,3-5 times/week,Poor,Moderate
63,Male,Yes,3-5 times/week,Excellent,None
40,Male,No,Daily,Average,Low
49,Female,Yes,3-5 times/week,Average,Moderate
57,Male,No,Daily,Average,None
30,Other,Yes,3-5 times/week,Poor,Low
37,Male,No,3-5 times/week,Excellent,Moderate
52,Female,No,3-5 times/week,Average,Moderate
22,Male,No,Daily,Poor,None
26,Female,No,1-2 times/week,Poor,Low
46,Female,No,None,Good,Low
23,Other,No,1-2 times/week,Excellent,Low
42,Male,Yes,3-5 times/week,Good,Low
48,Male,No,Daily,Average,Moderate
39,Male,No,3-5 times/week,Poor,Low
19,Other,Yes,1-2 times/week,Average,None
62,Other,Yes,None,Poor,None
22,Female,No,1-2 times/week,Poor,Moderate
44,Female,Yes,Daily,Excellent,None
42,Female,No,Daily,Average,High
25,Other,No,1-2 times/week,Excellent,Moderate
18,Other,No,1-2 times/week,Poor,High
37,Other,No,None,Average,Low
61,Female,Yes,3-5 times/week,Poor,High
40,Other,Yes,Daily,Average,Moderate
49,Female,No,Daily,Average,Low
28,Female,No,None,Good,None
56,Male,No,Daily,Good,Moderate
64,Male,No,Daily,Excellent,Low
41,Male,No,1-2 times/week,Poor,Moderate
28,Female,No,1-2 times/week,Excellent,Low
46,Male,No,None,Average,Moderate
43,Male,No,Daily,Excellent,Moderate
33,Male,Yes,None,Average,Moderate
52,Other,No,3-5 times/week,Excellent,Moderate
37,Female,Yes,3-5 times/week,Excellent,High
63,Male,No,None,Average,Low
20,Other,Yes,Daily,Average,Low
18,Other,No,3-5 times/week,Excellent,Moderate
64,Other,No,Daily,Average,Moderate
18,Male,Yes,1-2 times/week,Excellent,None
34,Other,No,None,Poor,Low
19,Female,No,3-5 times/week,Good,High
46,Other,Yes,Daily,Average,Low
37,Other,No,1-2 times/week,Average,Low
23,Other,Yes,None,Excellent,Low
25,Other,No,3-5 times/week,Average,None
46,Female,No,1-2 times/week,Poor,High
65,Male,No,None,Good,Moderate
68,Female,No,3-5 times/week,Good,High
50,Female,No,Daily,Average,Moderate
20,Male,No,1-2 times/week,Poor,Moderate
52,Other,Yes,1-2 times/week,Good,High
22,Male,No,Daily,Good,None
44,Male,No,1-2 times/week,Poor,None
61,Female,No,1-2 times/week,Good,Moderate
29,Male,No,None,Excellent,None
37,Other,No,Daily,Poor,None
62,Female,No,1-2 times/week,Good,None
37,Other,Yes,Daily,Poor,None
26,Female,Yes,None,Average,Moderate
56,Other,Yes,None,Good,None
21,Male,Yes,Daily,Good,High
68,Male,Yes,Daily,Excellent,High
36,Male,No,3-5 times/week,Excellent,Moderate
55,Other,No,None,Good,Low
44,Female,No,1-2 times/week,Poor,None
62,Female,No,None,Good,High
60,Female,Yes,None,Excellent,Low
30,Male,Yes,3-5 times/week,Excellent,High
30,Other,No,Daily,Good,High
39,Female,No,None,Poor,Low
45,Other,No,3-5 times/week,Good,None
69,Female,No,Daily,Good,Moderate
64,Male,Yes,None,Poor,Moderate
62,Other,No,3-5 times/week,Poor,Moderate
39,Female,No,None,Poor,None
60,Female,Yes,1-2 times/week,Good,None
36,Female,No,Daily,Average,High
25,Female,Yes,Daily,Poor,Moderate
69,Male,No,None,Good,Moderate
25,Female,No,3-5 times/week,Average,High
59,Female,No,3-5 times/week,Excellent,High
43,Male,No,1-2 times/week,Average,Low
65,Female,No,1-2 times/week,Poor,Low
68,Other,No,3-5 times/week,Poor,None
43,Other,No,Daily,Poor,Moderate
40,Female,No,1-2 times/week,Excellent,High
60,Male,Yes,None,Poor,Moderate
30,Male,No,None,Poor,None
45,Male,Yes,Daily,Good,Moderate
26,Female,Yes,Daily,Good,High
37,Female,No,1-2 times/week,Excellent,High
36,Other,No,None,Poor,High
65,Male,No,Daily,Good,None
56,Female,No,None,Poor,High
68,Female,No,1-2 times/week,Poor,Low
29,Female,Yes,Daily,Average,High
32,Male,No,3-5 times/week,Poor,Moderate
48,Male,No,None,Average,High
31,Other,No,Daily,Good,High
28,Male,No,1-2 times/week,Poor,Moderate
43,Female,Yes,3-5 times/week,Average,None
59,Other,No,Daily,Average,None
44,Male,No,None,Good,None
28,Male,No,None,Average,None
55,Male,Yes,1-2 times/week,Poor,High
51,Male,No,None,Poor,High
60,Female,No,3-5 times/week,Average,Low
36,Male,No,1-2 times/week,Poor,None
23,Female,No,1-2 times/week,Poor,Moderate
63,Female,No,Daily,Excellent,Moderate
69,Female,No,1-2 times/week,Average,Moderate
55,Other,Yes,Daily,Good,Moderate
66,Female,No,1-2 times/week,Good,Low
59,Male,Yes,Daily,Poor,Low
45,Other,No,Daily,Average,Low
18,Male,No,Daily,Poor,None
52,Female,No,3-5 times/week,Poor,High
57,Male,No,Daily,Average,Moderate
25,Other,No,3-5 times/week,Good,Moderate
69,Other,No,Daily,Excellent,Low
64,Male,No,Daily,Excellent,None
24,Male,No,3-5 times/week,Poor,Low
28,Male,No,3-5 times/week,Excellent,Moderate
56,Other,Yes,3-5 times/week,Good,Moderate
21,Female,No,3-5 times/week,Poor,Low
42,Male,No,Daily,Average,Moderate
29,Female,No,Daily,Excellent,High
43,Other,No,1-2 times/week,Average,High
55,Male,No,1-2 times/week,Good,Low
63,Male,No,Daily,Poor,High
29,Other,Yes,1-2 times/week,Average,High
60,Male,No,3-5 times/week,Poor,Low
68,Female,No,1-2 times/week,Excellent,Low
54,Other,Yes,3-5 times/week,Poor,Low
63,Other,No,Daily,Good,High
41,Male,No,1-2 times/week,Poor,Moderate
33,Other,No,3-5 times/week,Poor,None
30,Male,No,Daily,Excellent,Moderate
42,Male,No,Daily,Good,Low
69,Other,No,3-5 times/week,Average,Moderate
21,Male,No,3-5 times/week,Poor,None
28,Female,No,Daily,Poor,Moderate
49,Female,No,None,Average,Low
66,Male,Yes,None,Good,None
24,Female,Yes,3-5 times/week,Average,High
63,Male,No,1-2 times/week,Poor,Moderate
28,Female,No,3-5 times/week,Poor,High
45,Other,No,Daily,Good,High
58,Male,No,3-5 times/week,Excellent,None
40,Male,No,None,Good,High
62,Male,Yes,3-5 times/week,Average,High
40,Male,No,None,Good,Moderate
67,Male,No,1-2 times/week,Average,None
45,Male,Yes,1-2 times/week,Excellent,Low
60,Other,No,1-2 times/week,Excellent,Low
64,Other,No,3-5 times/week,Average,None
43,Female,No,None,Poor,High
42,Male,Yes,3-5 times/week,Average,Moderate
46,Female,No,1-2 times/week,Average,High
36,Female,No,3-5 times/week,Good,Low
50,Other,No,None,Excellent,Moderate
53,Female,No,Daily,Good,None
31,Other,No,None,Poor,High
31,Female,No,1-2 times/week,Poor,High
52,Male,No,1-2 times/week,Poor,Moderate
47,Female,No,1-2 times/week,Average,High
45,Other,No,3-5 times/week,Good,None
34,Other,No,None,Average,Moderate
20,Other,Yes,3-5 times/week,Poor,None
33,Female,No,1-2 times/week,Excellent,None
63,Female,No,None,Good,None
47,Other,No,Daily,Average,None
69,Male,No,1-2 times/week,Good,High
46,Male,No,None,Average,Moderate
62,Female,No,None,Excellent,High
32,Female,No,1-2 times/week,Excellent,Low
63,Other,No,Daily,Poor,None
42,Female,No,None,Excellent,None
68,Female,No,None,Average,Low
55,Other,No,Daily,Average,Low
59,Other,No,1-2 times/week,Poor,None
64,Female,No,None,Poor,High
69,Male,No,1-2 times/week,Excellent,High
55,Female,No,3-5 times/week,Excellent,None
40,Male,Yes,3-5 times/week,Average,Moderate
42,Male,Yes,Daily,Average,Low
59,Male,No,1-2 times/week,Average,High
24,Other,Yes,None,Poor,Moderate
39,Other,No,Daily,Poor,None
34,Other,Yes,3-5 times/week,Poor,None
35,Female,No,1-2 times/week,Good,High
66,Other,Yes,Daily,Good,High
58,Other,No,Daily,Poor,None
27,Female,No,1-2 times/week,Excellent,High
27,Female,No,None,Good,High
24,Male,No,None,Excellent,High
65,Female,No,None,Good,None
67,Female,No,1-2 times/week,Average,Low
55,Other,Yes,3-5 times/week,Average,Moderate
44,Male,No,Daily,Average,Low
69,Male,No,1-2 times/week,Excellent,None
50,Female,No,None,Good,Moderate
18,Other,No,None,Good,None
61,Other,No,Daily,Excellent,Low
51,Other,Yes,Daily,Average,None
21,Other,Yes,Daily,Excellent,High
34,Female,No,Daily,Average,High
21,Other,No,Daily,Poor,Low
60,Male,Yes,1-2 times/week,Good,High
43,Male,Yes,None,Excellent,Low
21,Female,No,None,Excellent,None
18,Other,No,1-2 times/week,Average,None
24,Other,Yes,3-5 times/week,Excellent,Low
47,Other,No,None,Average,Moderate
67,Other,Yes,3-5 times/week,Average,Low
26,Female,No,3-5 times/week,Good,Moderate
52,Other,Yes,3-5 times/week,Average,Low
25,Female,Yes,3-5 times/week,Average,None
41,Other,No,None,Excellent,High
36,Other,No,None,Excellent,Low
53,Male,No,1-2 times/week,Average,Moderate
67,Female,Yes,None,Average,High
69,Male,No,1-2 times/week,Average,Moderate
60,Female,Yes,3-5 times/week,Poor,Moderate
44,Other,No,1-2 times/week,Average,Moderate
49,Other,Yes,1-2 times/week,Poor,Moderate
31,Female,Yes,None,Excellent,Low
35,Male,No,1-2 times/week,Good,High
45,Female,No,3-5 times/week,Good,High
46,Female,No,None,Good,High
33,Other,No,None,Good,High
52,Male,No,None,Excellent,None
64,Female,Yes,Daily,Good,None
48,Male,No,3-5 times/week,Excellent,Low
21,Male,Yes,1-2 times/week,Excellent,High
54,Female,Yes,Daily,Average,None
34,Male,Yes,None,Average,High
56,Other,Yes,Daily,Good,Low
65,Other,No,Daily,Average,Moderate
63,Other,No,1-2 times/week,Poor,Low
43,Other,No,3-5 times/week,Poor,None
65,Male,No,Daily,Excellent,None
56,Other,No,3-5 times/week,Average,None
58,Female,No,3-5 times/week,Good,Low
21,Other,No,None,Good,Low
47,Female,No,None,Poor,Low
47,Female,No,1-2 times/week,Average,High
39,Other,No,1-2 times/week,Poor,None
28,Other,No,Daily,Average,Low
19,Male,No,None,Good,Low
61,Female,No,3-5 times/week,Poor,High
29,Other,No,3-5 times/week,Average,None
47,Male,No,Daily,Good,Moderate
53,Other,No,None,Average,Moderate
35,Other,No,1-2 times/week,Good,None
43,Other,No,Daily,Excellent,High
24,Female,No,3-5 times/week,Excellent,None
18,Other,No,None,Average,Moderate
43,Male,Yes,1-2 times/week,Poor,Low
40,Other,No,1-2 times/week,Average,None
43,Other,No,3-5 times/week,Excellent,Moderate
62,Male,Yes,3-5 times/week,Poor,Low
23,Male,No,3-5 times/week,Excellent,None
23,Female,No,3-5 times/week,Excellent,High
61,Female,Yes,1-2 times/week,Poor,Moderate
25,Female,Yes,None,Poor,Low
41,Female,No,1-2 times/week,Excellent,Low
39,Male,No,3-5 times/week,Good,High
36,Other,Yes,None,Poor,Moderate
54,Other,No,1-2 times/week,Excellent,Low
35,Other,No,None,Poor,High
48,Female,Yes,1-2 times/week,Poor,Moderate
54,Male,No,None,Excellent,High
47,Male,No,1-2 times/week,Good,High
59,Male,No,1-2 times/week,Average,High
50,Other,No,Daily,Excellent,High
27,Female,Yes,3-5 times/week,Good,Moderate
54,Male,No,Daily,Excellent,High
29,Female,No,1-2 times/week,Good,High
47,Male,No,3-5 times/week,Average,Low
44,Female,No,1-2 times/week,Average,Moderate
56,Male,Yes,Daily,Poor,Moderate
26,Female,No,None,Poor,High
38,Male,No,None,Average,High
29,Male,No,3-5 times/week,Excellent,None
46,Female,No,Daily,Average,High
50,Female,Yes,Daily,Good,Moderate
60,Other,Yes,1-2 times/week,Good,Low
32,Female,No,3-5 times/week,Good,Moderate
19,Male,No,None,Average,Low
69,Male,No,Daily,Poor,High
56,Female,Yes,1-2 times/week,Good,None
61,Other,No,3-5 times/week,Good,Low
35,Female,No,Daily,Average,Moderate
20,Male,No,Daily,Good,High
24,Male,No,None,Average,Low
60,Other,Yes,Daily,Poor,None
35,Female,No,None,Good,None
61,Male,No,Daily,Good,None
55,Male,No,1-2 times/week,Good,High
54,Male,No,1-2 times/week,Average,Low
50,Female,No,1-2 times/week,Average,Low
61,Female,Yes,3-5 times/week,Excellent,High
48,Other,No,3-5 times/week,Poor,Low
28,Male,No,1-2 times/week,Excellent,High
21,Male,No,1-2 times/week,Excellent,None
35,Other,Yes,1-2 times/week,Excellent,Low
21,Male,No,None,Average,None
66,Other,Yes,1-2 times/week,Good,High
51,Other,No,3-5 times/week,Good,None
46,Male,No,None,Average,Moderate
41,Female,No,1-2 times/week,Excellent,High
39,Female,No,3-5 times/week,Poor,Moderate
19,Female,No,None,Average,High
61,Female,Yes,None,Excellent,None
23,Male,No,3-5 times/week,Average,None
59,Other,Yes,3-5 times/week,Good,None
42,Other,No,None,Good,Moderate
38,Male,Yes,3-5 times/week,Good,None
33,Female,Yes,None,Excellent,Moderate
48,Other,No,None,Average,Moderate
31,Male,Yes,None,Excellent,Low
56,Male,No,None,Average,Low
45,Female,No,1-2 times/week,Poor,Low
49,Male,No,3-5 times/week,Good,High
45,Other,Yes,1-2 times/week,Poor,Moderate
68,Other,Yes,1-2 times/week,Good,None
66,Male,No,1-2 times/week,Poor,Low
26,Other,No,1-2 times/week,Excellent,High
62,Male,No,None,Good,Moderate
39,Other,No,None,Excellent,High
49,Female,No,None,Excellent,None
22,Other,Yes,Daily,Average,Low
40,Female,Yes,None,Good,Moderate
22,Female,No,1-2 times/week,Poor,High
59,Male,Yes,Daily,Poor,Low
49,Female,No,Daily,Good,Low
27,Other,No,Daily,Average,Moderate
